"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"1093","13","fraud",1984,764.059627636544,933.156464866678,892.389010030528,0.856195693860468,"GA"
"1094","13","homicide",1984,2466.87845611431,515.086365923193,425.18534670737,5.80188963523269,"GA"
"1095","13","kidnapping",1984,322.290591946558,54.0090558443736,74.0322721325774,4.35337971755612,"GA"
"1096","13","larceny",1984,776.107874064452,993.166526915982,1026.44744875709,0.756110675713825,"GA"
"1097","13","mvtheft",1984,239.960908022515,192.032198557773,237.103358046228,1.01205191693544,"GA"
"1098","13","otherdrug",1984,131.526690171337,289.048465537481,204.088966419538,0.644457622961167,"GA"
"1099","13","otherprop",1984,378.515741943465,510.085527419084,513.223724378543,0.737525807876098,"GA"
"1100","13","otherviol",1984,85.34174553102,82.0137514673822,74.0322721325774,1.15276409966439,"GA"
"1101","13","public_oth",1984,805.224469598565,1607.26949522053,1438.62712603576,0.559717285338153,"GA"
"1102","13","robbery",1984,3208.84963196635,994.166694616804,1003.43741822939,3.19785725912882,"GA"
"1103","13","sexassault",1984,1190.76835529164,461.077310078819,298.129960750109,3.99412508657504,"GA"
"1104","13","weapons",1984,148.595039277541,201.033707865169,165.07195813345,0.900183416721885,"GA"
"1105","13","arson",1985,70.2610055328362,87.0068960050729,58.0048559946417,1.21129523258064,"GA"
"1106","13","assault",1985,1288.78758720231,882.069911223843,776.064969859344,1.66066970840843,"GA"
"1107","13","burglary",1985,3382.56555208083,2999.23771401395,3078.25770261219,1.09885717144812,"GA"
"1108","13","drugposs",1985,358.331128217465,501.039711477489,507.042448091092,0.70670834279557,"GA"
"1109","13","drugtraff",1985,490.823310079384,615.048747622067,609.050987943737,0.805882134329163,"GA"
"1110","13","dwi",1985,100.372865046909,231.018310082435,209.017498325519,0.480212737455074,"GA"
"1111","13","fraud",1985,804.990377676209,1008.07989854153,990.08288680509,0.813053521482268,"GA"
"1112","13","homicide",1985,2556.49687274477,505.040028535193,382.031982585399,6.69183992252087,"GA"
"1113","13","kidnapping",1985,302.122323791196,77.0061033608117,54.0045210984595,5.5943894630669,"GA"
"1114","13","larceny",1985,742.759201347125,996.078947368421,950.079537843269,0.78178633657686,"GA"
"1115","13","mvtheft",1985,194.723358191003,171.013554216867,175.014651707971,1.11261175159162,"GA"
"1116","13","otherdrug",1985,216.805388501323,366.029010779962,316.026456798392,0.686035563913666,"GA"
"1117","13","otherprop",1985,375.394515275439,587.046528218136,542.045378432686,0.692551823540836,"GA"
"1118","13","otherviol",1985,93.3467644936252,92.0072923272036,74.0061955793704,1.2613371591776,"GA"
"1119","13","public_oth",1985,974.620519605485,1749.13863348129,1722.14417280643,0.565934336390216,"GA"
"1120","13","robbery",1985,3198.88320904498,979.077599873177,1033.08648693905,3.0964331152206,"GA"
"1121","13","sexassault",1985,1354.0299494828,542.04296131896,274.02294038848,4.94130143835113,"GA"
"1122","13","weapons",1985,184.686071686312,229.018151553583,195.016326188881,0.947028770849862,"GA"
"1123","13","arson",1986,99.3547976878613,64.0045717551254,59,1.68397962182816,"GA"
"1124","13","assault",1986,1394.98150289017,1033.07379098507,812,1.7179575158746,"GA"
"1125","13","burglary",1986,3302.79433526012,3222.23015929709,3072,1.07512836434249,"GA"
"1126","13","drugposs",1986,352.257919075145,561.040074291021,482,0.730825558247188,"GA"
"1127","13","drugtraff",1986,496.773988439306,770.055003928852,639,0.777424082064642,"GA"
"1128","13","dwi",1986,122.437225433526,220.015715408243,219,0.559074088737562,"GA"
"1129","13","fraud",1986,822.938728323699,1074.0767197657,1060,0.776357290871414,"GA"
"1130","13","homicide",1986,2679.56878612717,466.033288092007,380,7.05149680559781,"GA"
"1131","13","kidnapping",1986,325.161156069364,89.0063575969712,58,5.60622682878214,"GA"
"1132","13","larceny",1986,788.816878612717,1129.08064861776,1080,0.730385998715478,"GA"
"1133","13","mvtheft",1986,190.680924855491,149.010643617401,170,1.12165249914995,"GA"
"1134","13","otherdrug",1986,266.953294797688,547.039074219587,459,0.581597592151825,"GA"
"1135","13","otherprop",1986,420.50161849711,694.049574969641,657,0.640032904866225,"GA"
"1136","13","otherviol",1986,111.397803468208,103.007357668405,75,1.48530404624277,"GA"
"1137","13","public_oth",1986,1001.57664739884,1914.13672405172,1771,0.565542996837292,"GA"
"1138","13","robbery",1986,3144.22809248555,1119.07993428102,1097,2.86620610071609,"GA"
"1139","13","sexassault",1986,1622.79502890173,548.039145653261,373,4.35065691394567,"GA"
"1140","13","weapons",1986,218.781271676301,297.021215801129,217,1.00820862523641,"GA"
"1141","13","arson",1987,104.351898598206,63.0211083562286,78.0220572640509,1.33746663773613,"GA"
"1142","13","assault",1987,1616.45104463183,1092.36587817463,956.270342877342,1.6903703609254,"GA"
"1143","13","burglary",1987,3452.64310650411,3311.10902633519,3299.93290915518,1.04627675821083,"GA"
"1144","13","drugposs",1987,431.454965357968,663.222140320311,617.174478614351,0.699081022155434,"GA"
"1145","13","drugtraff",1987,628.118158869972,1044.3497956175,809.228773418169,0.776193555521773,"GA"
"1146","13","dwi",1987,123.416187765186,170.05695905649,208.058819370802,0.593179314092107,"GA"
"1147","13","fraud",1987,836.821956066384,1089.36487301481,1146.32407211029,0.730004696251266,"GA"
"1148","13","homicide",1987,2765.32531285246,508.170207062923,387.109437963945,7.14352335969144,"GA"
"1149","13","kidnapping",1987,356.201192330415,95.0318300609797,52.0147048427006,6.84808639033164,"GA"
"1150","13","larceny",1987,837.825339706751,1104.36989881391,1161.32831389183,0.721437107564387,"GA"
"1151","13","mvtheft",1987,169.571835222085,135.045232191919,156.044114528102,1.08669164316061,"GA"
"1152","13","otherdrug",1987,355.197808690048,801.26837767205,757.214068575468,0.469085062508511,"GA"
"1153","13","otherprop",1987,457.542940007519,738.247269315821,733.207281724991,0.624029454441688,"GA"
"1154","13","otherviol",1987,139.470326011064,127.042551765731,115.032520325203,1.21244258246949,"GA"
"1155","13","public_oth",1987,1144.86073365917,1730.5796421631,1895.53587840226,0.603977348413032,"GA"
"1156","13","robbery",1987,3165.67538535904,1237.41446089928,1068.30201484624,2.96327755762465,"GA"
"1157","13","sexassault",1987,1798.06348353832,656.219794947397,418.118204312478,4.30037119884536,"GA"
"1158","13","weapons",1987,299.008324829475,361.120954231723,290.082007776599,1.03077170184147,"GA"
"1159","13","arson",1988,89.2936536577821,50.0112637981527,55.0083618396047,1.62327418362589,"GA"
"1160","13","assault",1988,1752.76419033871,1001.22550123902,937.142455340175,1.8703284440384,"GA"
"1161","13","burglary",1988,3463.38980254679,2934.6609596756,3092.47008741923,1.11994286270917,"GA"
"1162","13","drugposs",1988,477.570552147239,632.142374408651,576.087571265678,0.828989507789597,"GA"
"1163","13","drugtraff",1988,863.840851678095,865.194863708042,838.127404028886,1.03067964073911,"GA"
"1164","13","dwi",1988,85.2804557405784,117.026357287677,138.020980615735,0.617880378476719,"GA"
"1165","13","fraud",1988,779.563695416817,927.208830817752,1014.15416191562,0.768683622955617,"GA"
"1166","13","homicide",1988,2886.49260194875,487.109709394008,400.060813378943,7.21513456309111,"GA"
"1167","13","kidnapping",1988,399.313192761767,107.024104528047,79.0120106423413,5.0538290256821,"GA"
"1168","13","larceny",1988,780.566994896118,874.19689119171,962.146256176359,0.81127686137672,"GA"
"1169","13","mvtheft",1988,148.488322936537,101.022752872269,133.020220448499,1.11628384343286,"GA"
"1170","13","otherdrug",1988,399.313192761767,958.215814372606,814.12375522615,0.490482178168164,"GA"
"1171","13","otherprop",1988,462.521059957725,591.133138094165,635.096541239073,0.728268900749085,"GA"
"1172","13","otherviol",1988,151.498221374439,85.0191484568597,106.01611554542,1.4290112460264,"GA"
"1173","13","public_oth",1988,979.220291797701,1434.32304573102,1563.23762827822,0.626405272035469,"GA"
"1174","13","robbery",1988,3334.96746919627,1268.28564992115,1024.15568225009,3.25630910123865,"GA"
"1175","13","sexassault",1988,2036.69794298087,502.113088533453,452.068719118206,4.50528394655044,"GA"
"1176","13","weapons",1988,370.217507862041,384.086505969813,337.05123527176,1.09840127885465,"GA"
"1177","13","arson",1989,84.2791553760417,79.0256271626298,64.0194446132345,1.31646183257608,"GA"
"1178","13","assault",1989,1817.01845697633,1394.45220588235,1108.33663486662,1.63941026563197,"GA"
"1179","13","burglary",1989,3304.94687867478,3855.25021626298,4158.262988394,0.794790249654511,"GA"
"1180","13","drugposs",1989,533.767984048264,1066.34580449827,905.274958984019,0.589619737905163,"GA"
"1181","13","drugtraff",1989,890.951071118155,1388.45025951557,959.291365376436,0.928759606596206,"GA"
"1182","13","dwi",1989,64.2126898103175,132.042820069204,120.036458649815,0.534943220856313,"GA"
"1183","13","fraud",1989,692.293062017486,1176.38148788927,1165.35395272528,0.594062482388717,"GA"
"1184","13","homicide",1989,2973.85019684033,603.195609861592,473.143707844686,6.28530010551577,"GA"
"1185","13","kidnapping",1989,427.415716549926,126.040873702422,90.027343987361,4.74762108509978,"GA"
"1186","13","larceny",1989,692.293062017486,975.316284602076,1003.30473354803,0.69001275372169,"GA"
"1187","13","mvtheft",1989,116.3855002812,140.045415224913,148.044965668105,0.78614966578546,"GA"
"1188","13","otherdrug",1989,543.801216831126,2082.67538927336,1471.44692228231,0.369569033443391,"GA"
"1189","13","otherprop",1989,418.38580704535,685.222210207612,690.209637236434,0.606172073633376,"GA"
"1190","13","otherviol",1989,130.432026177207,146.047361591696,118.035851005651,1.10502042443836,"GA"
"1191","13","public_oth",1989,849.814816708421,1515.49145761246,1597.48520386462,0.531970383608286,"GA"
"1192","13","robbery",1989,3579.8574569252,1686.54692906574,1345.40864070001,2.66079564872025,"GA"
"1193","13","sexassault",1989,2086.91241883532,827.268274221453,549.166798322902,3.80014309897927,"GA"
"1194","13","weapons",1989,417.382483767064,622.201773356401,495.150391930486,0.842940832864493,"GA"
"1195","13","arson",1990,99.3025280118529,92.0135141751946,87.0136477724325,1.1412293422241,"GA"
"1196","13","assault",1990,2103.40809334198,1552.22797825981,1393.21852122987,1.50974743824478,"GA"
"1197","13","burglary",1990,3000.14001296416,4185.61474807815,3809.59752143903,0.78752151535181,"GA"
"1198","13","drugposs",1990,695.117696082971,1282.18831709347,1245.19530432964,0.558239895112031,"GA"
"1199","13","drugtraff",1990,1321.0245393092,1954.28702932968,1649.25868019243,0.800980801359229,"GA"
"1200","13","dwi",1990,76.232243726271,145.021299515252,163.025569964443,0.467609122562172,"GA"
"1201","13","fraud",1990,703.142142790999,1367.20080301621,1296.20330474796,0.542462853022675,"GA"
"1202","13","homicide",1990,3103.45476433003,594.087254565931,483.075768667643,6.42436438674947,"GA"
"1203","13","kidnapping",1990,463.411797388647,143.021005728835,108.01694206233,4.29017697169431,"GA"
"1204","13","larceny",1990,664.02296508936,1201.17641874357,1231.19310813637,0.539332912685383,"GA"
"1205","13","mvtheft",1990,108.330030558385,143.021005728835,141.022118803598,0.768177584321059,"GA"
"1206","13","otherdrug",1990,1156.52338179461,1866.27410272732,2086.32723279649,0.554334604665262,"GA"
"1207","13","otherprop",1990,413.259005463469,868.127503305097,833.130673499268,0.4960314373347,"GA"
"1208","13","otherviol",1990,158.482822483563,183.026881457181,147.023060029283,1.0779453403568,"GA"
"1209","13","public_oth",1990,767.337716455227,1616.23737942516,1560.2447186781,0.491806001500422,"GA"
"1210","13","robbery",1990,3920.94527271044,1698.24942466827,1607.25209161263,2.4395334703073,"GA"
"1211","13","sexassault",1990,2365.20566719141,826.121333790334,643.100868019243,3.67781445308302,"GA"
"1212","13","weapons",1990,544.659320307436,708.104000391715,643.100868019243,0.846926737923698,"GA"
"1213","13","arson",1991,104.299777263397,85.0134281200632,83.0281642348151,1.25619755928148,"GA"
"1214","13","assault",1991,2262.50286063676,1456.23001579779,1291.43807261622,1.75192516668906,"GA"
"1215","13","burglary",1991,3376.70528890248,3540.55924170616,3380.14658975229,0.998981907808304,"GA"
"1216","13","drugposs",1991,732.104205791152,1413.22322274882,1298.44044791313,0.563833487294545,"GA"
"1217","13","drugtraff",1991,1626.67537231952,1626.25687203791,1643.55751611809,0.989728291445229,"GA"
"1218","13","dwi",1991,58.1671834738175,159.025118483412,154.052256532067,0.377580859789028,"GA"
"1219","13","fraud",1991,774.225269685985,1305.20616113744,1231.4177129284,0.628726760673939,"GA"
"1220","13","homicide",1991,3214.23832816526,540.085308056872,477.161859518154,6.73615936405951,"GA"
"1221","13","kidnapping",1991,498.432589422195,125.019747235387,90.0305395317272,5.53626127328211,"GA"
"1222","13","larceny",1991,633.821723369874,1142.1804107425,1097.37224295894,0.577581333441462,"GA"
"1223","13","mvtheft",1991,110.317072105516,149.023538704581,154.052256532067,0.716101630634363,"GA"
"1224","13","otherdrug",1991,935.689347949513,1762.27835703002,1489.50525958602,0.628188012044731,"GA"
"1225","13","otherprop",1991,448.28846573787,873.137914691943,814.276213098066,0.550536118490153,"GA"
"1226","13","otherviol",1991,194.559199895183,167.026382306477,150.050899219545,1.29662135253529,"GA"
"1227","13","public_oth",1991,823.366510896624,1679.26524486572,1618.54903291483,0.508706560105771,"GA"
"1228","13","robbery",1991,4011.52989474604,1596.25213270142,1390.47166610112,2.88501376370679,"GA"
"1229","13","sexassault",1991,2548.32436563742,723.114218009479,686.232779097387,3.71349845600391,"GA"
"1230","13","weapons",1991,609.752544001398,650.102685624013,638.216491347133,0.955400796231928,"GA"
"1231","13","arson",1992,106.275893410452,74,77.0091743119266,1.38004198019291,"GA"
"1232","13","assault",1992,2427.30130138401,1457,1272.15155486715,1.90802840439675,"GA"
"1233","13","burglary",1992,3537.18256558562,3374,3120.37173835339,1.13357729853437,"GA"
"1234","13","drugposs",1992,847.19933897955,1194,1269.15119742643,0.667532237843287,"GA"
"1235","13","drugtraff",1992,1609.17744267713,1751,1553.18503514834,1.03605005602146,"GA"
"1236","13","dwi",1992,63.1639743854575,186,178.021208149649,0.354811513987482,"GA"
"1237","13","fraud",1992,848.201941747573,1209,1145.13642320982,0.740699469998572,"GA"
"1238","13","homicide",1992,3276.50584589961,637,431.051352317407,7.60119607161546,"GA"
"1239","13","kidnapping",1992,533.384672588308,146,105.012510425354,5.07924884785467,"GA"
"1240","13","larceny",1992,678.762073951663,1140,1035.12331704992,0.655730638824869,"GA"
"1241","13","mvtheft",1992,105.273290642429,128,98.0116763969975,1.07408927703694,"GA"
"1242","13","otherdrug",1992,1209.1389382359,1474,1578.18801382104,0.766156457688705,"GA"
"1243","13","otherprop",1992,507.317000619707,787,712.084832598594,0.712438992371691,"GA"
"1244","13","otherviol",1992,211.549184052882,185,145.01727630168,1.45878608016879,"GA"
"1245","13","public_oth",1992,884.295641396406,1553,1443.17192898844,0.612744485694253,"GA"
"1246","13","robbery",1992,4216.94724230531,1538,1350.16084832599,3.12329249328607,"GA"
"1247","13","sexassault",1992,2584.70993596364,841,651.077564637198,3.9698955644462,"GA"
"1248","13","weapons",1992,621.613716174344,669,624.074347670678,0.996057150072715,"GA"
"1249","13","arson",1993,103.243886344228,70.0082159624413,65,1.58836748221889,"GA"
"1250","13","assault",1993,2612.17056129183,1440.16901408451,1147,2.27739368900769,"GA"
"1251","13","burglary",1993,3790.95512770748,3065.35974178404,2784,1.36169365219378,"GA"
"1252","13","drugposs",1993,771.823228010248,935.109741784038,870,0.887153135643963,"GA"
"1253","13","drugtraff",1993,1807.26919493828,1662.19507042254,1372,1.31725159980924,"GA"
"1254","13","dwi",1993,71.1681158295163,149.017488262911,132,0.539152392647851,"GA"
"1255","13","fraud",1993,912.154724012111,1118.13122065728,909,1.00347054346767,"GA"
"1256","13","homicide",1993,3482.22583650338,608.071361502347,403,8.64075889951211,"GA"
"1257","13","kidnapping",1993,574.356765779054,144.016901408451,89,6.45344680650623,"GA"
"1258","13","larceny",1993,783.851641953264,1008.11830985915,856,0.915714534992131,"GA"
"1259","13","mvtheft",1993,135.31965685894,127.014906103286,107,1.26466969027046,"GA"
"1260","13","otherdrug",1993,1104.60934710038,1298.15234741784,1071,1.03138127647094,"GA"
"1261","13","otherprop",1993,582.375708407732,687.080633802817,619,0.940833131514915,"GA"
"1262","13","otherviol",1993,251.594324974769,183.021478873239,152,1.65522582220243,"GA"
"1263","13","public_oth",1993,994.348885956059,1412.16572769953,1130,0.879954766332796,"GA"
"1264","13","robbery",1993,4404.40423880133,1639.19237089202,1319,3.33919957452717,"GA"
