"rownum","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"10009","6","dwi",1999,2109.41362839808,2982.16741119764,2960.15437507112,0.712602574434114,"CA"
"10010","6","fraud",1999,2275.52494828143,2488.13967775309,2604.01549114908,0.87385230848888,"CA"
"10011","6","homicide",1999,22256.9155231642,2841.15949537642,2079.81106649978,10.7014122011676,"CA"
"10012","6","kidnapping",1999,2587.73417601397,705.039579106082,711.277377720704,3.63815054023845,"CA"
"10013","6","larceny",1999,8990.02468573453,11078.621925301,11072.3178855313,0.811937010721324,"CA"
"10014","6","mvtheft",1999,5051.38519741629,5620.31551003713,5846.27988101237,0.864034103776359,"CA"
"10015","6","otherdrug",1999,9715.51087197201,13512.7585714629,13234.160942148,0.734123675421704,"CA"
"10016","6","otherprop",1999,2721.82403664269,3189.17903229687,3272.27609356459,0.831783125511797,"CA"
"10017","6","otherviol",1999,1633.09442198561,1827.10256883236,1547.60352086347,1.05524082878439,"CA"
"10018","6","public_oth",1999,3418.29077543067,3452.19379726836,3256.26985159057,1.04975660225487,"CA"
"10019","6","robbery",1999,17636.8193550836,9870.55410748514,10059.9230806743,1.75317636264685,"CA"
"10020","6","sexassault",1999,11084.428255107,4577.25695541636,4084.59287374632,2.71371678836147,"CA"
"10021","6","weapons",1999,4826.23431203224,4468.25083609358,4511.7594564281,1.06970115730707,"CA"
"10022","6","arson",2000,402.163602895139,328.175094632631,316.069147729115,1.27239120231947,"CA"
"10023","6","assault",2000,16048.5286508553,12798.8286906726,11989.6230184459,1.33853488355429,"CA"
"10024","6","burglary",2000,14762.0052843798,13238.0630398913,13738.0055191753,1.07453773138868,"CA"
"10025","6","drugposs",2000,7393.0075258584,10488.5960885179,10102.2101014685,0.731820804715167,"CA"
"10026","6","drugtraff",2000,25498.3729119187,20927.1654857808,22156.8473433397,1.15081232076022,"CA"
"10027","6","dwi",2000,2131.86725813319,2753.46908667378,2747.60110383506,0.775901296282623,"CA"
"10028","6","fraud",2000,2159.87865335971,2716.4493351451,2590.56674879243,0.833747539748406,"CA"
"10029","6","homicide",2000,23013.3619925368,2684.43225274192,2005.43873796479,11.4754749456429,"CA"
"10030","6","kidnapping",2000,2581.04998873,708.377948170436,702.15361299316,3.67590501703384,"CA"
"10031","6","larceny",2000,8997.66030954945,10862.7957391051,11124.4337374785,0.80881962371137,"CA"
"10032","6","mvtheft",2000,4825.96323474167,5776.08177229933,5786.26588485104,0.834037586723498,"CA"
"10033","6","otherdrug",2000,9996.06646798067,13011.9423954188,13449.9424984601,0.743205145235758,"CA"
"10034","6","otherprop",2000,2639.0735931278,3467.85023779482,3433.75121567738,0.768568666558795,"CA"
"10035","6","otherviol",2000,1912.77813118285,1997.06551489857,1789.39147242844,1.06895453602836,"CA"
"10036","6","public_oth",2000,3614.47039119437,3601.92177035815,3402.74443219762,1.06222211606412,"CA"
"10037","6","robbery",2000,17446.0971912645,9335.9811220033,9497.07771420235,1.83699635996185,"CA"
"10038","6","sexassault",2000,11575.7090773623,4600.45452780743,4169.91226861607,2.77600782263079,"CA"
"10039","6","weapons",2000,4782.9457349295,4404.34989808794,4412.96544234447,1.08383938134545,"CA"
"10040","6","arson",2001,414.269160561126,327.157377212417,339.1919390454,1.22134140842798,"CA"
"10041","6","assault",2001,16857.9530144282,13144.3230024977,12608.1345838085,1.33706956428569,"CA"
"10042","6","burglary",2001,14261.2658848241,13119.3109706007,13585.6877532698,1.04972719407538,"CA"
"10043","6","drugposs",2001,7778.05358705709,9874.75019292524,10741.078069771,0.724140867102263,"CA"
"10044","6","drugtraff",2001,24267.7673476532,20067.65343158,21666.2603188469,1.12007180706415,"CA"
"10045","6","dwi",2001,2137.3887124603,2610.25564876818,2656.50323942637,0.804587278772467,"CA"
"10046","6","fraud",2001,2285.48493411017,2942.41543235999,2716.53721093883,0.841322888899548,"CA"
"10047","6","homicide",2001,23697.396764272,2674.28645042444,1919.08595601498,12.3482727232709,"CA"
"10048","6","kidnapping",2001,2587.68127828761,766.368657323276,749.424077713879,3.45289316855331,"CA"
"10049","6","larceny",2001,8734.67512690355,10487.0447337632,10965.2048967509,0.79658111354506,"CA"
"10050","6","mvtheft",2001,4815.12850391338,6067.91893820584,5987.38809217604,0.804211858290179,"CA"
"10051","6","otherdrug",2001,9556.20889700182,11285.4287919146,13217.47939466,0.722997828229082,"CA"
"10052","6","otherprop",2001,2672.73654072166,3508.68783450748,3509.98620109518,0.761466395476917,"CA"
"10053","6","otherviol",2001,2120.37765997349,2190.05351289902,1995.12898659743,1.06277723105495,"CA"
"10054","6","public_oth",2001,3813.47770748418,3682.77157651042,3577.02413595076,1.06610343194416,"CA"
"10055","6","robbery",2001,17286.2312770373,8796.23137752774,8945.06175535658,1.93248875746283,"CA"
"10056","6","sexassault",2001,12007.801755395,4481.15563466182,4110.32591621978,2.92137460633253,"CA"
"10057","6","weapons",2001,4774.10184791578,4545.18643631807,4413.4974723577,1.08170490134334,"CA"
"10058","6","arson",2002,402.235801178241,319.479249837527,315.168360617581,1.27625691992067,"CA"
"10059","6","assault",2002,17394.1969345337,13670.5070855243,12688.7782519116,1.37083307700749,"CA"
"10060","6","burglary",2002,13795.0870419015,12755.133937087,12678.7729071301,1.08804591287723,"CA"
"10061","6","drugposs",2002,6912.05202621713,9594.39251863168,9865.26995456936,0.700644995833655,"CA"
"10062","6","drugtraff",2002,22669.2893320752,19018.5296376634,20159.7692002655,1.12448159038332,"CA"
"10063","6","dwi",2002,2091.22593149881,2439.65972603202,2465.31695416419,0.84825844724205,"CA"
"10064","6","fraud",2002,2511.47229093877,3270.90667701994,2992.59862414979,0.839227910709972,"CA"
"10065","6","homicide",2002,24451.3340134146,2566.85052455668,1768.94495737106,13.8225522006933,"CA"
"10066","6","kidnapping",2002,2604.52684195761,833.249955689098,728.389100093965,3.57573560837418,"CA"
"10067","6","larceny",2002,8256.84037642498,10252.3795629679,10217.4580908785,0.808111009899433,"CA"
"10068","6","mvtheft",2002,4895.87008747545,6615.92452798339,5988.19885173404,0.817586424348237,"CA"
"10069","6","otherdrug",2002,7624.46966412486,9674.51270667871,10617.6718821389,0.71809241694036,"CA"
"10070","6","otherprop",2002,2671.56614215399,3757.63681940564,3475.85677709675,0.768606508690915,"CA"
"10071","6","otherviol",2002,2315.35732320012,2382.57409204851,2092.11759381385,1.10670515369039,"CA"
"10072","6","public_oth",2002,3919.29759506261,4039.05897992083,3782.02032741097,1.03629733734023,"CA"
"10073","6","robbery",2002,17137.0461860192,8149.2246267334,7648.08555098663,2.24069750158698,"CA"
"10074","6","sexassault",2002,12378.2564586468,4497.74705649007,4084.18173981259,3.03078003066896,"CA"
"10075","6","weapons",2002,4905.8759531764,4821.23231572995,4494.40087585452,1.09155282065124,"CA"
"10076","6","arson",2003,406.530039416535,302.599555923201,298.38642863487,1.36242804767102,"CA"
"10077","6","assault",2003,18375.95882604,13405.5611215116,13021.864108713,1.41116192525343,"CA"
"10078","6","burglary",2003,13869.082699405,12113.0001044887,12059.6179412026,1.15004329051091,"CA"
"10079","6","drugposs",2003,6636.65295875072,9120.07005964561,8983.63435473843,0.738749229619993,"CA"
"10080","6","drugtraff",2003,21525.0646732445,18334.3267360355,18638.1375255351,1.15489354254169,"CA"
"10081","6","dwi",2003,2064.69197358841,2357.67137446123,2380.08235189626,0.867487619469733,"CA"
"10082","6","fraud",2003,2788.6358615149,3509.95445165223,3266.2299671374,0.853778175319028,"CA"
"10083","6","homicide",2003,25264.9407747734,2574.10019591623,1663.15388578026,15.1909820196346,"CA"
"10084","6","kidnapping",2003,2710.53403128217,807.600139318212,760.985522692957,3.56187332144007,"CA"
"10085","6","larceny",2003,8287.80575431197,9740.29895075972,9956.89478639311,0.832368517706737,"CA"
"10086","6","mvtheft",2003,5521.19861414476,7271.40720971744,6502.42103206324,0.849098910531924,"CA"
"10087","6","otherdrug",2003,6676.70517938289,8561.96425617136,9183.89370281553,0.727001574216392,"CA"
"10088","6","otherprop",2003,2951.848660591,3774.4785667639,3710.80571986855,0.795473782091605,"CA"
"10089","6","otherviol",2003,2605.39695212272,2378.71306543602,2310.99287680966,1.12739289604366,"CA"
"10090","6","public_oth",2003,4175.44400090382,3981.88952065828,3871.01319833022,1.07864370049291,"CA"
"10091","6","robbery",2003,17643.0031884713,7569.99882450259,7302.45712763123,2.41603653128113,"CA"
"10092","6","sexassault",2003,12796.6844919786,4307.5347381253,4045.2388311573,3.16339406054738,"CA"
"10093","6","weapons",2003,5231.82132007733,4961.83112891288,4780.19063860023,1.09447963807764,"CA"
"10094","6","arson",2004,410.735862952488,279.635278651338,276.583545199591,1.48503361852596,"CA"
"10095","6","assault",2004,18759.6091942641,13720.169639635,13451.3801710656,1.39462337363839,"CA"
"10096","6","burglary",2004,13920.9403697263,12256.8452423914,12463.295476983,1.11695501365872,"CA"
"10097","6","drugposs",2004,6770.12917520222,9533.65867574023,9385.80247949047,0.721315965256681,"CA"
"10098","6","drugtraff",2004,21219.0153980406,18021.9424567373,18401.8247844206,1.1530930028203,"CA"
"10099","6","dwi",2004,2041.65777731017,2183.96154903679,2375.01087725736,0.859641442850089,"CA"
"10100","6","fraud",2004,3031.4310275469,3674.34742485951,3653.70871665837,0.829686015671058,"CA"
"10101","6","homicide",2004,26186.9157501903,2441.54673403104,1718.62601455543,15.2371228693197,"CA"
"10102","6","kidnapping",2004,2757.9410505078,778.76921688921,698.473663058388,3.94852547257355,"CA"
"10103","6","larceny",2004,8068.45522004716,9771.19832104621,9997.09219895334,0.807080204871162,"CA"
"10104","6","mvtheft",2004,6288.26588232382,8297.85115395852,7686.21663652487,0.818122384482634,"CA"
"10105","6","otherdrug",2004,6051.84231242921,7872.88571256724,8327.56978481378,0.726723698367008,"CA"
"10106","6","otherprop",2004,3014.40051615618,4113.34474403258,3992.42334809845,0.755030279439658,"CA"
"10107","6","otherviol",2004,2672.78849355424,2465.60138165696,2398.05950602399,1.11456304017482,"CA"
"10108","6","public_oth",2004,4285.67810173352,4343.86845044766,4254.97729317922,1.00721526965691,"CA"
"10109","6","robbery",2004,17914.0943934546,7408.83146878383,6773.29051450738,2.64481412026921,"CA"
"10110","6","sexassault",2004,13062.4022366768,4135.39483768968,3871.16751850007,3.37427976811966,"CA"
"10111","6","weapons",2004,5412.69723788364,5347.14771184547,4975.49747071004,1.08787056364662,"CA"
"10112","6","arson",2005,413.790626414356,313.835952221002,309.808578566287,1.3356332104465,"CA"
"10113","6","assault",2005,19028.3573289623,14773.3511821861,14137.8989202693,1.34591125854505,"CA"
"10114","6","burglary",2005,13714.2036183044,12525.3633071718,12404.3745437609,1.10559412487285,"CA"
"10115","6","drugposs",2005,6917.21667013248,10588.2033720568,9976.03675318626,0.693383238381031,"CA"
"10116","6","drugtraff",2005,20838.8165588189,18613.5802461044,18348.8893085489,1.13569907193837,"CA"
"10117","6","dwi",2005,1850.53580384338,2363.29501400927,2217.7882711606,0.834405983613108,"CA"
"10118","6","fraud",2005,3051.83110909958,3865.29583326506,3932.26292924588,0.776100470393737,"CA"
"10119","6","homicide",2005,26912.4213465279,2575.86121806951,1635.26793411526,16.4574995846712,"CA"
"10120","6","kidnapping",2005,2838.42335261954,851.267487014796,821.143125714528,3.45667309843172,"CA"
"10121","6","larceny",2005,7841.98361487933,10104.916059052,10249.7511284244,0.765090148689764,"CA"
"10122","6","mvtheft",2005,6899.18221183839,9379.98508954466,8828.04056400051,0.781507760620434,"CA"
"10123","6","otherdrug",2005,5596.69355726535,7833.86675623863,7979.8267857899,0.701355268416563,"CA"
"10124","6","otherprop",2005,3134.99000012232,4452.86090675231,4322.28084854131,0.72530918512163,"CA"
"10125","6","otherviol",2005,2740.23574635173,2473.58879913487,2512.55759834018,1.09061609101497,"CA"
"10126","6","public_oth",2005,4374.35805066605,4648.38170765676,4613.03970868442,0.94825935324835,"CA"
"10127","6","robbery",2005,18550.444184169,6901.38293654045,6467.88071304569,2.86808693715591,"CA"
"10128","6","sexassault",2005,13327.4646793311,4261.35078894332,4096.69207774061,3.25322587746977,"CA"
"10129","6","weapons",2005,5784.05154065394,5861.61334403828,5540.46021086506,1.04396590184173,"CA"
"10130","6","arson",2006,417.8216552523,309.009461381485,277.802647904009,1.5040233000107,"CA"
"10131","6","assault",2006,19663.6690271616,15561.8368684682,14916.0966869182,1.31828516802303,"CA"
"10132","6","burglary",2006,13835.2072319515,13025.5514192072,12850.1275364407,1.07665913764025,"CA"
"10133","6","drugposs",2006,7528.80555771171,11286.8715602004,11279.5898230195,0.667471572622869,"CA"
"10134","6","drugtraff",2006,21103.5004866282,19233.8324160534,19062.0755549152,1.10709352850018,"CA"
"10135","6","dwi",2006,1995.92502940667,2628.58697668666,2545.35422519991,0.784144308735619,"CA"
"10136","6","fraud",2006,2984.86981054341,3963.94929194237,4064.74415868213,0.734331533306432,"CA"
"10137","6","homicide",2006,27853.7750464237,2697.81312225589,1757.07667555171,15.8523389639088,"CA"
"10138","6","kidnapping",2006,2868.64124457395,870.844845711459,825.384762545126,3.47551999352194,"CA"
"10139","6","larceny",2006,7697.13658428818,10541.4363984911,10657.7932825845,0.722207344447727,"CA"
"10140","6","mvtheft",2006,7450.65186680121,10362.853008472,10049.0344115458,0.741429630118576,"CA"
"10141","6","otherdrug",2006,5450.71895580939,8394.42260837301,8342.10261828719,0.653398693976811,"CA"
"10142","6","otherprop",2006,3265.42152150419,4703.36478881949,4635.39291917809,0.704454094494148,"CA"
"10143","6","otherviol",2006,2701.31218839377,2699.81967719993,2528.30496522025,1.06842814674394,"CA"
"10144","6","public_oth",2006,4409.67171406564,5066.55123368994,4850.01301539274,0.909208222755369,"CA"
"10145","6","robbery",2006,18984.333098478,7493.47943850102,6605.08389565273,2.87420014618935,"CA"
"10146","6","sexassault",2006,13492.5333564208,4438.49953620679,4094.83108805802,3.29501585444387,"CA"
"10147","6","weapons",2006,6105.00562458577,6513.27734833962,5950.19173290429,1.02601830304482,"CA"
"10148","6","arson",2007,449.021510254889,335.137649306115,343.216439487815,1.30827506667503,"CA"
"10149","6","assault",2007,20309.2028176224,15964.1916181446,15843.1518426729,1.28189157178437,"CA"
"10150","6","burglary",2007,14009.8720320153,13233.923523049,13349.3130937629,1.04948261634233,"CA"
"10151","6","drugposs",2007,7534.13993880804,11645.5316103197,12044.689200973,0.625515512529741,"CA"
"10152","6","drugtraff",2007,21274.398608639,18877.079629928,19327.5011932627,1.10073197750235,"CA"
"10153","6","dwi",2007,2078.7290452425,2850.67683137327,2774.83466428014,0.749136181698152,"CA"
"10154","6","fraud",2007,2883.56001116812,3908.26689834526,3995.15978245904,0.721763375729937,"CA"
"10155","6","homicide",2007,28801.5225863493,2654.00922878645,1838.51613199321,15.6656349569935,"CA"
"10156","6","kidnapping",2007,2914.6306960295,907.079146624934,879.115792372298,3.31541160029028,"CA"
"10157","6","larceny",2007,7579.24254586489,10327.0559480794,10782.2146954885,0.702939308844978,"CA"
"10158","6","mvtheft",2007,7762.65981456276,10151.4598743412,10598.5637936573,0.732425634802357,"CA"
"10159","6","otherdrug",2007,5501.51578077921,8094.47729626476,8524.21180412135,0.645398766149769,"CA"
"10160","6","otherprop",2007,3332.581521423,4744.10420933926,4952.55300839873,0.672901736896401,"CA"
"10161","6","otherviol",2007,2872.53492944311,2799.50311845527,2739.71017485887,1.0484813159447,"CA"
"10162","6","public_oth",2007,4625.52292371945,5418.39313249407,5285.73387948047,0.875095687597137,"CA"
"10163","6","robbery",2007,19875.2155097198,7673.046719293,6842.25053926293,2.90477751372442,"CA"
"10164","6","sexassault",2007,13838.4821251992,4486.22883247796,4389.55762081784,3.15259151846397,"CA"
"10165","6","weapons",2007,6667.16760315965,6726.83473337783,6688.70634264996,0.996779834786142,"CA"
"10166","6","arson",2008,440.951631426456,312.192880587624,313.176101914299,1.40799897799074,"CA"
"10167","6","assault",2008,20430.0908142267,16582.3607537845,16346.387242546,1.24982300437932,"CA"
"10168","6","burglary",2008,13894.9872039269,13658.1875668013,13592.0435769921,1.02228830603866,"CA"
"10169","6","drugposs",2008,7136.40128951771,10829.3787645636,11793.2885300997,0.605123945819156,"CA"
"10170","6","drugtraff",2008,20824.9429569131,18381.2342007717,19299.4772804687,1.07904181311626,"CA"
"10171","6","dwi",2008,2154.65001719746,3019.53757172853,2846.69046483639,0.75689648868139,"CA"
"10172","6","fraud",2008,2797.03637116191,3765.38744400058,3834.39970933533,0.72945873753124,"CA"
"10173","6","homicide",2008,29612.9085386826,2943.2460639322,1955.34309784954,15.1446099517014,"CA"
"10174","6","kidnapping",2008,2942.3499769729,961.674532485351,902.388832118446,3.26062321722826,"CA"
"10175","6","larceny",2008,7125.37749873205,10793.2406819233,10784.500124895,0.660705402773728,"CA"
"10176","6","mvtheft",2008,7316.79059328308,9514.3540907058,10280.6078070713,0.71170797783477,"CA"
"10177","6","otherdrug",2008,5072.94808700164,8129.06092282502,8424.63789540614,0.602156217274081,"CA"
"10178","6","otherprop",2008,3124.74360633566,4967.98252742171,4886.350205509,0.639484170171172,"CA"
"10179","6","otherviol",2008,2932.32834898593,2867.95839176477,2807.5434520971,1.04444629229002,"CA"
